epno,time,instance,bit,tagarray
226,1:11:32-40,downtown abbey
226,1:11:48,downtown abbey
227,1:18,bbbbbbonusssss
227,5:11,scott's interview style
227,6:28,oh boy
227,6:35,not that kind of show
227,6:37-52,my wife
227,8:34-42,my wife
227,17:55,not that kind of show
227,18:11,not that kind of show
227,24:58,plz call me mall	
227,29:58,my wife
227,43:10,oh boy
227,44:06,cross pollen - bill cosby bukowski
227,50:52,scott pimps mall mccartney
228,5:07,whats yr address
228,15:15,smashcut
228,22:26,born in the 80s
228,31:49,i don't know anymore
228,51:36,who? (ice t doesn't know 'Lost')
228,54:55,cross pollen (cake boss)
228,54:55,who? (ice t doesn't know cakeboss)
228,56:28,i don't know any more
228,59:50,my wife
228,1:00:00,my wife
228,1:00:00,it's been
228,1:00:49,shut up
228,1:03,40,my wife
228,1:06:00,how many are there?
228,1:06:15,my wife
228,1:12:03,it's been (*2)
228,1:14:14,plz call me garry
228,1:14:52,plz call me garry
228,1:16:02,plz call me garry
228,1:19:29,bel air
228,1:20:21,plz call me garry
228,1:20:31,shakespeare!
228,1:20:41,my wife
228,1:20:41,it's been
228,1:21:39,plz call me garry
228,1:21:45,plz call me garry
228,1:26:10,highly unorthodox
228,1:29:53,i don't know anymore
229,1:42,hwood nights
229,2:06,bbbooonussssss
229,3:36,odp
229,6:24,don't need to ask to ask questions
229,10:35,don't need to ask to ask questions
229,12:34,eatin ain't cheatin
229,31:45,cantina
229,35:56,rappin scott
229,37:53,consummation devoutly to be wished
229,46:30,my wife
229,49:05,not that kind of show
229,58:58,cantina
229,1:03:11,scott pimps werner
229,1:03:40,ok to ask a question?
229,1:05:15,ok to ask a question?
229,1:17:03,cakeboss
229,1:17:08,plz call me garry
229,1:18:30,cantina
230,23:25,hwood nights
230,37:58,bbbbbonussss
230,41:19,wyr blunder
230,45:55,floor closes
231,22:07,downtown abbey
231,32:55,my wife
231,1:05:36,"
231,1:06:28,"
231,1:06:32,"
231,1:07:56,"
231,1:08:14,"
231,1:08:20,"
232,11:30,ghost of a burger (inaugural)
232,11:49,boo
232,36:16,cross-pollen (bill carter)
232,45:13,how old are you?
232,50:10,scott pimps rust for new no-nos
232,52:50,wyr pile
232,56:40,rust pimps hot dog
233,5:50,what's yr address?
233,22:35,not that kind of show
233,30:23,washington clowns
233,44:26,not that kind of show
233,46:25,that is the dream
233,57:30,a theme song is misremembered or misperformed
233,1:01:12,scott pimps Byron Denniston
234,2:54,great train robbery
234,6:31,my wife
234,28:22,memories of summer from bob's youth: sun tea; fresh cut grass; jasmine; snickerdoodles; frog water; fireflies; home school erasers; sun tan oil; chlorine; bromide; formaldihide; heirloom ice cubes; the smell and the taste of a waterlogged tree fort; butterscotch discs; dew-ripened lawn mushroom; breakfast salad; garbage can plums; homemade toothpaste candy; older cousin farts; grandfather breath; allergy helmet; security guard diaper; cold pizza; hobo jungle; mulligan stew; babysitter chamber pot; abandoned library; artisan breastmilk
234,40:20,huh? (ducca catchphrase)
234,42:57,who? (ducca doesn't know snl)
234,42:57,oh boy
234,46:15,"
234,46:35,huh? (ducca catchphrase)
234,47:05,heros that bob is in his imaginorium: atticus king, private detective; remington thunderknife; omaha nightblade; langston devereaux; hank marlboro; channing merchandise; dave navarro; brick pudding;senjuco mamajoloco; driscoll mayweather; devon motorcycle; paunch gigabyte; dashiell permanente; rodrigo bloodharvest; chaz steadyfist; victoria slash; larchmont van dyke; paul workswellwithothers; maddox goodtry; michelle potential; norse reagan; logan helpful; hug niceman; detective frank shark; havercamp shatterdome; dietrich obgyn; darius rucker; imelda cherry; victor winning; doloris price; lance corporal scott bukkake; steven truthchurch; vito breach; frank ocean; margerite crossfit; dominique assange; nova prime; omar thorogood; magnus croce III; gabe haliburton; clutch blackwater; the honorable teddy scar; beaumont hard drive; arlo 234,imejustice; hammo loosecannon; righteous sebastian
234,51:15,huh? (ducca catchphrase)
234,51:55,wyr pile
234,54:06,wyr blunder
234,1:01:07,wyr theme guess
234,1:03:45,huh? (ducca catchphrase)
234,1:08:55,huh? (ducca catchphrase)
235,32:51,scottrick
235,33:34,dougrit
235,35:25,scottrick
235,37:55,scottrick
235,38:03,scottrick
235,39:33,who? (dsalw doesn't know casey kasem)
235,39:41,who? (dsalw doesn't know robin leach)
235,39:50,odp
235,43:09,titular
235,43:50,scottrick
235,47:29,dench smash!
235,47:52,dougrit
235,53:55,dougrit
235,55:09,dougrit
235,55:43,topping hat
235,58:20,wyr pile explanation
235,59:24,dench smash!
235,1:00:55,a pft character is NOT in fast with a question
235,1:04:32,werewolfual credentials
235,1:08:34,douglit
235,1:10:59,dougrit
235,1:14:24,scottrick
236,9:52,doctor is a woman
236,14:47,wipeout
236,26:55,boo
236,35:22,that was a close one
236,47:21,cross pollen (cakeboss)
236,48:54,yes and...
236,53:04,it is reasonable to presume that those characters would now be dead
236,56:05,wyr pile
236,56:46,pft character has a question
236,58:07,ghost burger
236,1:06:10,floor closes
236,1:06:27,consummation devoutly to be wished
236,1:13:51,boo
236,1:15:27,reasonable to assume that those characters would now be dead
236,1:16:45,boo
237,1:19,bbbbbonusssss
237,2:24,oh boy
237,4:41,oh boy
237,5:07,my wife
237,33:45,obvious data (professional tools)
237,40:26,wyr blunder
237,47:09,floor closes
238,1:02:15,who? (jessica wompler)
239,1:37,bbbooooonussss
239,1:57,hwood days
239,10:22,celebrity compliments
239,11:11,my wife
239,17:18,not that kind of show
239,50:31,what else?
239,56:36,floor closes
239,1:03:45,intershow callback (bjork)
240,3:20,ripossible
240,5:15,scott belabors the layout
240,9:56,that's the dream
240,11:45,that's the dream
240,16:56,great train robbery
240,44:30,somebody talks over the wyr theme
240,45:10,somebody guesses at the wyr theme
240,45:35,wyr pile
240,57:12,interepisode callback (queen commands corgies)
240,57:56,floor closes
240,1:02:50,someone talks over the wyr theme
241,5:35,introduce u in a sec
241,6:01,"
241,11:51,clowns in washington
241,25:44,eatin aint cheatah
241,44:55,who am i again?
241,1:05:39,i wish we had time to get into that
242,11:32,ripossible (casey kasem)
242,13:25,scott belabors the layout
242,14:07,ripossible (tyne daly)
242,33:25,heroin (word for word reenactment of ep #1)
242,34:15,guest performs before (word for word reenactment of ep #1)
242,38:28,dismissive jimmy stewart
242,55:02,wyr theme chatter
242,55:14,wyr theme chatter
242,57:00,don't have to ask to ask questions
243,4:25,not that kind of show
243,7:13,"
243,49:45,cross-pollen (leykis and schindler)
244,5:35,introduction in a second
244,7:06,"
244,1:03:03,wyr pile
244,1:05:8,wyr blunder
244,1:05:33,wyr blunder
244,1:05:53,wyr blunder
244,1:06:37,wyr blunder
244,1:06:52,wyr blunder
244,1:07:24,wyr blunder
244,1:08:33,wyr blunder
244,1:09:16,wyr blunder
244,1:09:42,wyr blunder
244,1:17:31,engineer blank blank
244,1:23:24,favorite part of the show
245,1:20,hwood days
245,1:58,hwood days
245,11:03,who? (scott doesn't know poehlers P&R character)
245,37:02,it's been
245,46:16,scott pimps alan thicke
245,1:05:45,a pft character steps in on the hosting
245,1:11:21,rappin scott
245,1:13:00,scott pimps alan thicke
245,1:14:28,who? (alan thicke doesn't know pharrell)
245,1:21:35,inside baseball
245,1:24:50,eccentric millionaire
246,2:34,introduction in a second
246,7:45,smashcut
247,3:19,titular
247,9:52,not that kind of a show
247,46:22,that's the dream
247,1:18:10,wish we had time to get into that
248,8:43,oh boy
248,36:44,what's your name? (scott says "she" to Todd)
249,19:46,marrone!
249,23:00,smashcut
249,1:11:10,side-by-side
249,1:13:48,donkey!
249,1:14:10,the floor closes
250,4:09,introduction in a second
250,5:38,"
250,12:30,introduction in a second
250,13:10,scottrick
250,42:55,smashcut
250,51:36,not that kind of a show
250,53:13,not that kind of a show
250,1:08:05,not that kind of show
250,1:16:48,oh boy
250,1:17:10,oh boy
250,1:17:19,you're a real person
250,1:17:55,you're a real person
250,1:20:20,you're a real person
250,1:21:48,jeremy piven
250,1:24:39,oh boy
251,6:04,oh boy
251,50:39,wyr pile explanation
251,50:51,wyr pile explanation (repeated)
251,52:25,wyr blunder
251,52:35,wyr blunder
251,53:10,wyr blunder
251,53:27,wyr blunder
251,1:02:23,floor closes
251,1:11:02,my wife
251,1:25:51,goddammit engineer ___
252,4:00,how much money do you make?
252,4:52,last episode of MASH
252,46:00,oh boy
252,46:13,oh boy
252,1:00:45,it's been
252,1:09:00,not that kind of show
252,1:20:35,oh boy
253,8:57,last episode of MASH
253,11:25,oh boy
253,11:30,verisimilitude
253,20:10,not that kind of show
253,20:10,shocking disc jockey
253,40:12,a character's premise is questioned (bukowski)
253,43:44,not that kind of show
253,1:05:12,wyr pile
253,1:13:17,interep callback (beef over)
254,18:00,who? (zach doesn't know who peter parker is)
254,43:10,what's this now?
254,45:17,interep callback - Cactus Tony
255,20:58,oranges...the new black!
255,29:15,how you weigh?
255,1:04:24,oh boy
255,1:07:12,floor closes
256,13:18,barack hussein obamacare
256,21:45,cakeboss
256,1:04:30,cross-pollen (ventura->leykis)
257,40:50,texter (inaugural)
257,56:32,smashcut
257,1:12:41,texter
258,6:00,scott belabors the layout
258,16:42,batdance
258,43:14,former fiancé
258,49:30,marilu henner
258,1:09:33,oh boy
258,1:12:20,doppler
258,1:14:26,doppler
258,1:15:15,duccalist -> pulp stones; gnarled enamel; Dentyne hypersensitivity; cracked tooth syndrome; orthodontal confusion; uvular bumps; peanut butter septum; extra set of baby teeth; inner cheek cysts; canker jaw;dry mouth; dust tongue; overfloss 258,syndrome;halitosis;fecatosis (my mouth smells like a butt)
258,1:18:32,verisimilitude
258,1:21:49,scott pimps bob duccca
258,1:21:53,ducca list (hats that hurt bob's head)->newsie hats; chef hats; ten gallon; pork pie; hunter caps; swimming caps; tight head * bands; indian feather headresses 258, take one nap in them and they're thrashed); berets
258,1:28:55,someone gets emotional
259,26:18,that's the dream
259,28:01,titular
259,28:01,texter
259,29:15,marrone!
259,42:22,someone gets emotional
259,46:04,odp
259,1:00:18,cross pollen - traci rearden
259,1:16:36,yes and
259,1:27:14,floor closes
260,18:32,what is your netflix password?
260,48:02,who are you? (tiny's voice gets a little high)
260,52:13,interep callback (regina crimp)
260,1:05:39-1:05:59,marilu henner
260,1:10:48,who? (gino doesn't know paul mccartney)
261,2:38,former girlfriend
261,9:29,the fat boys
261,14:46-54,wipeout
261,1:02:44,someone has to be led into their bit
261,1:16:12,don't need to ask if you can ask something -- them's the rules
261,1:16:57,"
261,1:21:55,furgina
261,1:25:32,wyr floor closes
261,1:33:38,by mennen
262,(Missing strains credulity somewhere)
262,42:15,crosspollen (dalton - chip gardner)
262,48:41,defenestration
262,52:22,scott pimps alan thicke (occasions on which he's seen kerns naked)
262,53:24,thicke sound
262,53:46,"
262,54:18,"
262,55:15,"
262,56:15,interep callback - chip gardner
262,56:25,thicke sound
262,1:01:46,"
262,1:03:00,willfully obtuse
262,1:03:53,thicke sound
262,1:08:15,no need to ask if you can ask
262,1:08:54,thicke sound
262,1:16:25,no need to ask if you can ask
262,1:17:06,thicke sound
262,1:20:07,"
262,1:21:14,"
262,1:23:37,"
262,1:25:06,"
262,1:26:31,"
262,1:33:44,"
262,1:34:03,"
262,1:34:24,"
262,1:35:00,"
262,1:38:20,"
262,1:38:37,"
262,1:39:30,"
262,1:40:35,a pft character suggests somebody mail themselves something
262,1:41:42,that's also true
262,1:53:00,thicke sound
262,1:54:29,"
262,1:55:49,"
262,2:02:07,don't have to ask to ask
262,2:03:04,oh boy
262,2:04:12,kool aid man
262,2:05:40,thicke sound
262,2:10:02,"
262,2:20:46,someone gets emotional
262,2:31:51,thicke sound
263,14:42,doppler
263,37:50,oh boy
265,GO BACK THROUGH FOR ALL THE T-SHIRTS PRIOR TO 1:19:55
265,11:08,former girlfriend whom i married
265,33:35,it's not a tumor
265,36:15,harris' foam corner ends abruptly
265,41:15,you're a real person
265,47:57,who? JW Stillwater lives in Cumberbatch FL but doesn't know who Benedict Cumberbatch is
265,49:20,texter
265,49:20,who? JW doesn't know who texter is
265,53:26,a C.H.U.D? a cannibalistic humanoid underground dweller?!
265,1:13:11,a pft tells someone to shut up
265,1:19:55,couples on the front bicker on the back
265,1:20:02,diego laser beam V on the front - "(the fifth)" on the back
265,1:20:47,wyr blunder
265,1:21:19,a pft character is in quick on wyr
265,1:22:50,choker on the front - joker on the back
265,1:28:54,wyr blunder
265,1:30:40,floor closes
265,1:30:50,friday night lights!
265,1:32:50,de facto on the front - winner on the back
265,1:34:44-1:36:47,closing sentiment-off (inaugural)
266,11:09,former girlfriend whom i married
266,18:13,"
266,18:17,my wife!
266,44:12,whats this now?
267,5:35,odp
267,21:30,who am i? MJ forgets his role in MIB
267,39:00,who are you? (MJ's voice gets normal)
267,1:10:01,titular (wolverine)
267,1:10:20,floor closes
268,4:05,former girlfriend whom i married
268,6:34,friday night lights!
268,1:12:24,obv data (MC hammer)
268,1:21:30,tear basin
268,1:24:09,price is right rules
268,1:29:51,barack hussein obamacare
269,6:40,flipping through vag
269,31:25,titular
269,49:46,side-by-side
269,55:12,someone does a jimmy stewart
269,59:52,marilu henner
269,1:03:36,someone guesses at the wyr theme
269,1:04:49,wyr blunder
269,1:06:18,oh boy
269,1:24:53,friday night lights!
270,5:31,my wife!
270,5:41,friday night lights!
270,16:57,former girlfriend whom i married
270,41:31,oh boy
270,1:01:55,MASH
270,1:05:51,by mennen
270,1:07:27,by mennen
270,1:10:04,don pardo
270,1:11:25,interep callback (Garry Marshal's paranormal trapping agency)
270,1:18:41,who am i? (I'm saying me rhetorically)
270,1:18:41,someone gets emotional
270,1:26:01,don pardo
271,5:51,smashcut
271,6:39,smashcut
271,29:20,who are you? (scott flubs meredith's name)
271,47:12,scooby doo (garfield)
271,1:03:24-34,that's the dream
272,2:02,who? (garry marshal doesn't know who scott aukerman is)
272,2:15,plz call me garry
272,5:52,"
272,11:15,plz call me garry
272,11:19,"
272,13:33,been a while
272,13:38,it's been
272,13:38,who? (garry doesn't get his own "it's been" reference)
272,14:00,plz call me garry
272,14:15,who? (garry doesn't know who sherlock's watson is)
272,20:27,interep callback (recent pyramid news)
272,33:31,plz call me garry
272,34:29,that was a close one
272,41:47,cross pollen (garry knows JW Stillwater)
272,43:44,plz call me garry
272,50:35,"
272,54:45-55:03,my wife!
272,55:00-56:23,friday night lights!
272,57:58,what's yr PO BOx?
272,1:01:15,interep callback (flip vaginas)
272,1:12:25,who? (len wiseman doesn't recognize a u2 song)
272,1:17:00,great train robbery
272,1:18:20,mildred and patty hill
272,1:24:12,price is right rules
272,1:25:06,technicality no down boo over (inaugural)
272,1:30:57,glimpse of stocking
272,1:31:35,touche me babe
272,1:32:20,cantina band song
272,1:32:45,cantina band song
272,1:38:44,cakeboss
273,14:53,MASH
273,24:14,scott pimps shelly for directions
273,31:32,scott pimps shelly for directions
273,50:54,scott pimps shelly for directions
273,1:06:01,oh boy
273,1:15:08,scott pimps shelly fir directions
274,1:12,hollywood nights
274,9:17,obv data (SNAFU)
274,30:43,somebody overhears a private conversation
274,36:35,cross pollen (Golly/Gil -> irish writer)
274,38:15,someone gets emotional (Gil busts up talking about when he first met Golly)
274,38:34,jason pimps ADaly
274,42:50,it's been
274,44:45,interep callback/thread - cactus tony wz with Gil behind that restaurant
274,46:55,interep - scott has booked a songwriter and hot dog and others all through the same agent
274,48:05,interep - the boys also know another associate of Cactus Tony's: Don DiMello
274,52:50,side-by-side
274,58:19,side-by-side
274,58:38,interep - Gil's murder ship captain's name was chip gardner
274,58:50,side-by-side
274,1:05:31,side-by-side
274,1:05:34,side-by-side
274,1:05:41,side-by-side
274,1:11:05-29,defenestration - Gil/Golly leaps out of the window (splitting into dust and a winged demon)
274,1:12:15,interep - hail don dimello
274,1:15:34,interep - that guy who's a comedian for kids parties
275,2:18,former girlfriend whom i married
275,9:38,been a while
275,9:49,"
275,33:01,been a while
275,33:06,"
275,49:12,former girlfriend
275,54:30,interep - bearcat radio and JW Stillwater
275,1:03:13-51,a character's premise has to be explained (sheriff of nottingham)
275,1:10:12,wyr blunder
275,1:11:35,wyr blunder
275,1:12:05,wyr blunder
275,1:18:45,wyr blunder
275,1:20:20,wyr blunder
275,1:22:45,it's not a tumor
275,1:28:21,it's been
276,5:55,the doctor was a woman
276,10:37,not that kind of a show
276,18:05,who are you? (mooch the hooch gets pissed)
276,50:32,not that kind of show
276,55:10,not that kind of show
276,1:03:08,been a while
276,1:03:15,been a while
276,1:09:20,not that kind of show
276,1:19:10,watch yrself councilor
276,1:22:50,wyr theme guess
277,2:17,introduction in a second
277,5:58,inappropriate question
277,11:13,sock it to me?
277,13:57,it's been
277,34:32,scott does math
277,43:31,scott pimps the bachelors
277,1:04:15,wyr blunder
277,1:12:45,the floor closes
278,:21-:29,don pardo
278,2:52-3:05,don pardo
278,19:28,my wife
278,19:37,my wife
278,36:36,cross-pollen (zimmer + leykis)
278,49:20,obvious data - iggy popular
278,54:07,my wife
278,1:11:12,not that kind of show
278,1:23:27,classic wyr blunder
278,1:29:00,floor closes
278,1:32:04,marilu henner
278,1:38:00,wyr blunder
278,1:38:21,wyr blunder
279,6:35,technicality no down boo over
279,1:10:40,defenestration
279,1:18:03,a-ha-ha-ha-ll new maron!
279,1:18:07,oh boy
280,1:15,
280,1:55,introduce u in a second
280,6:22,"
280,8:34,"
280,30:51,it's not a tumor
280,33:56,gip
280,36:10,"
280,37:19," (kearns)
280,38:41,gip
280,42:58,who?
280,43:14,
280,47:36,scott's hosting style
280,48:03,gip
280,55:04,that's also true
280,58:42,gip
280,58:50,by mennen
280,58:59,cantina band
280,59:11,gip
280,59:20,"
280,1:02:03,"
280,1:03:08,"
280,1:13:47,"
280,1:15:57,"
280,1:18:40,"
280,1:19:38,"
281,18:00,what’s this now?
281,31:17,titular
281,34:50,that's the dream
281,1:03:47,scott's interviewing style
281,1:14:20,wyr blunder
281,1:20:05,wyr blunder
281,1:22:29,wyr blunder
281,1:22:50,wyr blunder
281,1:23:30,floor closes
281,1:24:40,wyr blunder
282,6:45,cross-pollen (danny mahoney)
282,11:11,b.a. baracus situation
282,17:41,b.a. baracus
282,53:56,gwu
282,57:18,obv data - biopic
282,1:00:34,womp it up
282,1:05:29,all new maron
282,1:05:48,"
282,1:07:02,"
282,1:09:27,b.a. baracus
282,1:12:20,womp it up
283,1:36,womp it up
283,2:00,donk!
283,9:58,b.a. baracus
283,13:20,scott spells out obvious data (groupon)
283,14:10,side-by-side
283,16:02,donk!
283,21:14,dsw
283,48:49,not that kind of show
283,49:40,oh boy
283,52:45,donk!
283,52:45,oh boy
283,1:06:13,oranges...the new black
283,1:06:25,texter
283,1:06:30,oranges...the new black
283,1:06:53,it's been
283,1:08:55,donk!
283,1:09:12,been a while
283,1:09:12,it's been
283,1:10:48,oh boy
283,1:14:18,oh boy (*2)
283,1:14:38,born in the 50s
283,1:21:06,texter
283,1:24:50,b.a. baracus
283,1:29:57,carl yastremski's bat beat-down (?)
283,1:33:14,who? (bill clinton)
283,1:34:08,been a while
283,1:34:20,it's been
283,1:38:55,yastremski
283,1:41:11,scott and zouks pimp the bachelor bros
283,1:42:42,come on guys
283,1:54:10,who? (jwstillwater don't know connor oberst)
283,1:54:54,all new maron
283,1:59:30,oranges...the new black
283,2:00:36,who am i?
284,1:20,an a-ha-ha-all new maron!
284,8:24,what is yr social security number?
284,24:07,b.a. baracus
284,42:55,wyr blunder (kinda)
284,1:06:28,doctor riddle
284,1:10;47,favorite part of the show
284,1:16:40,an a-ha-ha-all new maron!
286,:40,catching phrase
286,:45,mine's under my bed
286,4:29,heading phones
286,5:39,consummation devoutly to be wished
286,7:57,smash cut!
286,10:01,it's been
286,10:10,been a while
286,11:16,it's been
286,14:30,watch yrself councilor
286,19:24,mildred and patty hill
286,22:39,it's been
286,26:38,scottrick
286,27:59,"
286,28:31,it's been
286,28:38,been a while
286,30:01,scottrick
286,32:22,scottrick
286,38:36,scottrick
286,38:46,scottrick
286,39:26,batting gentleman
286,40:14,downtown abbey
286,42:00,scottrickland
286,46:23,scottrick
286,1:01:15,william shatner's wife
286,1:01:15,my wife
286,1:04:50,scottrick
286,1:05:20,scottrick
286,1:05:35,"
286,1:10:45,sock it to me?
286,1:14:26,frenching fries
286,1:14:45,frenching fries
286,1:22:05,juking box
286,1:24:05,scottrick
286,1:27:44,scottrick
286,1:27:57,oh boy
286,1:31:52,webbing sites?
286,1:38:02,scottrick
286,1:38:30,mine is under my bed
286,1:40:30,oh boy
286,1:43:00,technicality no down boo over
286,1:43:30,cross pollen Sanz
286,1:43:50,cross pollen JWS
286,1:44:10,pollen - jesse ventura
286,1:44:15,pollen - sheriff of nottingham
286,1:44:20,pollen - jazz jazz
286,1:44:30,pollen - huell howser
286,1:44:50,pollen - dimello
286,1:46:03,knifing wounds
287,2:29,introduce you in a second
287,2:53,"
287,7:26,furgina
287,40:22,smash cut!
287,1:07:03,it's been
287,1:20:10,oranges...the new black
288,13:00,scott drums
288,48:18,you are a real person that did this thing
288,52:50,cross-pollen (another brett butler appearance)
288,1:01:10,you are a real person that did this thing
288,1:05:35,wyr pile
288,1:07:23,classic wyr blunder
288,1:07:56,” - the floor is not open
288,1:08:13,” - jason votes early
288,1:12:11,class wyr blunder - answer wz in the question
288,1:19:10,floor closes without warning
288,1:19:15,wyr blunder - randy asks a question with a closed floor
289,3:15,cakeboss
289,3:30,"
289,5:08," (kitchen)
289,5:15,"
289,5:28,"
289,11:45,devil went down to georgia
289,13:15,fernando lamas - #ripossible?
289,14:31,not that kind of show
289,15:47,cakeboss
289,16:26," (things)
289,20:14,"
289,20:30,referenceometer
290,4:35,guest speaks
290,1:04:35,titular
290,1:26:05,cross pollen (gwbush+merrill schindler)
290,1:34:30,pollen
291,4:27,titular
291,8:13,introduce u in a second
291,9:32,"
291,20:22,oh boy
291,57:30,1960s are 60
292,39:43,oh boy
292,58:25,who's Jon?
292,1:06:00,wyr blunder
292,1:07:53,wyr blunder
292,1:16:12,floor closes
292,1:21:10,who's Jon?
292,1:24:35,cake boss
293,7:50,scooby-doo	
293,50:27,oranges...the new urine
293,1:05:56,odp
294,14:52-15:13,slimer
294,27:36,don't have time to talk about that
294,45:45,honkshoo.com
294,50:55,yes and
294,1:17:22,referenceometer
294,1:37:06,oh boy
294,1:39:30,oh boy
295,15:56,it's been
295,15:56,been a while
295,1:05:44,marilu henner
295,1:35:51,oranges - the new black!
296,36:45,overheard
296,38:49,suicide
296,38:49,pollen
296,46:22,suicide
297,3:10,titular
297,4:30,"
297,7:25,"
297,1:03:09-1:03:38,koolaid man	
297,1:18:50,it's been
297,1:27:10,not that kind show
297,1:31:20,oh boy
297,1:35:20,cross pollen
298,29:30,what's this now?
298,43:30,wyr theme chatter
298,1:01:10,been a while
299,1:36,titular
299,9:15,"
299,16:50,former girlfriend
299,19:30,former girlfriend
299,58:24,been a while
299,1:23:16,hill sisters
299,1:23:27,Batdance
300,5:40,Oh boy
300,25:45,defenestration 
300,28:45,bbbbonussss
300,36:38,int'l waters
300,44:13-44,sidebyside
300,45:20,scott pimps chip
300,53:35,fredian slip
300,1:00:00,my wife
300,1:01:30,boo
300,1:05:45,koolaid man
300,1:06:54,suicide
300,1:08:48,sidebyside
300,1:22:55,sidebyside
300,1:22:55,the doctor was a woman
300,1:27:19,been a while
300,1:33:00,oh god u devil
301,4:50,titular
301,26:05,been a while
301,30:10,titular
301,31:22,been a while
301,37:00,leave him alone!
301,42:57,been a while
301,43:44,leave him alone!
301,49:37,who? (tiny doesn't know studs turkel)
301,54:33,leave him alone!
301,58:43,leave him alone!
301,1:02:10,catchphrase!
301,1:04:46,leave him alone!
301,1:13:00,leave him alone!
301,1:13:20-42,"
301,1:20:52,my wife!
301,1:21:00,my wife! (the x-files files)
302,5:57-6:10,batdance
302,12:31,been a while
302,1:24:55,oranges...the new black!
304,1:22:50,flip
307,1:15:21,been a while
307,1:36:26,math
308,5:05,introduce
308,5:19,PFT doped
308,10:35,sfx record
308,34:54,technicality
308,37:05,odp
308,38:40,sfx record
308,53:41,charlie daniels
308,1:00:00,odp
309,8:01,introduction
309,8:26,melted cheese shop(the melt)
309,13:29,pardo impression
309,13:39,pardo
309,16:33,pardo
309,18:05,question pride
309,19:14,pardo
309,23:12,batdance
309,32:52,name all the animals uve seen
309,41:00,emotional
309,42:03,emotional
309,49:01,titular
309,51:12,titular
309,53:52,titular
309,58:26,who's this guy?
309,1:00:00,where ru from?
309,1:00:57,titular
309,1:01:09,who’s this guy?
309,1:15:47,professional tools
309,1:19:26,professional tools
309,1:26:01,ex girlfriend
309,1:28:20,verisimilitude
310,13:19,obv data
310,18:48,scooby
310,56:50,oh boy
310,59:22,cinnamon
310,1:05:55,math
310,1:06:00,introduction
310,1:31:09,ex gf
311,26:25-26:44,poly:219-Saman Thughgh is from where the trees are - Kennesaw Mountain.
311,35:18-35:30,point:444-Saman Thughgh's favorite restaurant is Sardi's.
311,1:08:35,former girlfriend whom i married
312,18:11,whos she?
312,19:11,sfx record
312,1:12:46,sfx
313,:26,pardo
313,3:00,titular
313,16:34,been a while
313,49:15,pardo
313,54:11,who am I?
313,1:27:00,goddammit engineer
314,3:51,intro in a second
314,43:45,cantina
314,45:15,mennen 
314,56:25,who?
314,1:12:16,sfx
314,1:25:15,sfx
314,1:28:30,titular
314,1:29:26,been awake 
314,1:33:33,sfx
315,1:32,introduce
315,3:12,titular
315,29:36,Scott spells out data
315,41:24,sfx
315,1:13:28,party on, girth
315,1:18:30,who?
316,1:36,been a while
316,21:20,sfx
316,41:00,niles fortchime
316,43:12,"
316,46:16,niles
316,48:05,"
316,51:50-53:28,niles
316,1:13:00,floor closes
317,2:16,math
317,4:57,in a second
317,16:32,in a second
317,16:36,stfu
317,23:09,address?
317,24:40,woody
317,36:50,ripossible
317,1:09:31,willfully obtuse
317,1:10:14,Helen Thomas
317,1:14:16,sfx
317,1:23:17,popular
317,1:29:15,who?
317,1:30:17,address
317,1:30:17,defunct location
317,1:30:17,stfu
317,1:30:47,stfu
318,8:52,been a while
318,22:43,been a while
318,27:10,maybe it's just me
318,39:15,don't have to ask
318,53:14,sfx
318,1:21:55,technicality
319,3:23,it's been
319,12:02,my wife
319,36:26,marrone!
319,59:25,my wife
319,1:16:29,my wife
320,26:20,stfu
320,1:00:25,sfx
320,1:05:00,standard procedure
320,1:09:08,defenestration 
320,1.10:20,can hear
321,03:35,lionel richie
321,34:11,pardo
321,35:02,tumor
321,59:22,any more?
321,1:18:39,murphy group
322,3:45,introduce
322,4:10,introduce
322,4:50,introduce
322,8:01,introduce
322,10:40,sfx
322,1:03:25,flippin
323,2:21,introduce 
323,12:20,been a while
323,13:57,citizen Kane 
323,33:55,Batdance
323,55:10,defenestration
323,59:30,consummation
323,1:26:00,been a while
323,1:35:20,been a while
323,1:35:30,been a while
324,2:17,engineer
324,2:51,introduce
324,31:36,branches trees
324,32:10,address?
324,50:55,it's been
324,55:01,Colin show
324,1:25:25,emotional
324,1:34:35,engineer
325,28:00,been a while
325,29:25,how many
325,35:57,how many
325,38:40,how many
325,41:54,tumor
325,45:39,sfx
325,53:50,what’s yr address?
326,8:50,titular
326,10:18,whos Paul?
326,11:46,been a while
326,43:28,attachments
326,48:10,wipeout
326,1:35:40,cakeboss
326,1:49:20,cross pollen (yummy)
327,4:31,my wife
327,8:00,pardo
327,8:20,pardo
327,26:14,Chaplin for snl
327,42:13,pardo
327,42:45,pardo
327,43:10,been a while
327,49:11,bonus
327,56:05,cantina
327,1:11:05,sfx
327,1:39:20,donkey
327,1:42:50,been
328,15:02,titular
328,18:53,obv data 
328,1:15:05,Lennon asks w closed floor
329,:30,titular
329,4:30,titular
329,13:07,sfx
329,20:05,cantina
329,27:50,flipping
329,33:30,shocking disc jockey
329,43:58,m.o.
329,1:21:35,San Luis ibis no
329,1:23:23,emotional
332,42:35,technicality NDBO
